id,name,street_address,city,state,zipcode,birth_date,gender,education,occupation
a0a5fbc2b65e62aa59a1abe900938b30,Adela Beard,5827 NE 32nd Pl,Portland,Oregon,97211.0,1985-04-24,female,High School,Business & Finance
2d7f62ba8eee7d8add2719c3be67a00c,Patricia Defrancesco,3545 SE Harold Ct,Portland,Oregon,97202.0,1958-08-02,female,Others,Education & Health
365fe7adc35bc6354aa043ce05611394,James Blay,1991 NW Upshur St,Portland,Oregon,97209.0,1954-02-23,male,Graduate Degree,Blue Collar
2d6ac8730c75ed1456c8773622d15856,Sean Soria,5248 NE Everett St,Portland,Oregon,97213.0,1985-11-28,male,College,Sales
ee80979e385a8f7edc3570dee5bdd44c,Linda Runge,234 SE 12th Ave,Portland,Oregon,97214.0#,1976-05-07,female,College,Sales
601d8883baeb0e557036de9f07d6be4a,Michelle Carter,6432 NE 32nd Pl,Portland,Oregon,97211.0,1957-04-08,female,Graduate Degree,Tech
2bc8b831cf0797d5d6a1a07c08b57931,Joseph Cortez,4808 SW Stonebrook Ct,Portland,Oregon,97239.0,2000-02-17,male,Graduate Degree,Tech
9cfec0d410e5720394a986aa1968559b,Jimmy Hernandez,13697 SE Laurie Ave,portland,Oregon,97222.0,1983-07-01,male,High School,Others
1508b06b5fe856130a5b8b03419703dc,Johnny Collier,1853 SW 16th Ave,Portland,Oregon,97201.0,2009-12-24,male,Others,Tech
a4cbb0df5b69212722383f87b2e0e3cd,Beatrice Murphy,9305 N Smith St,Portland,Oregon,97203.0,1963-11-18,,Others,Sales
021cb62d95fac745e304b4570eda1d40,Stephanie Leno,6427 SE 81st Ave,Portland,Oregon,97206.0,1994-05-11,female,Graduate Degree,Others
5c9281c07aa45b6f8e5a4fed31bc32d6,Lucille Rothman,4822 SE Woodward St,Portland,Oregon,97206.0,2000-09-05,female,High School,Sales
cef2b419a2de9eb6462138a7003822c0,Rebecca Martin,2907 SE 101ST ave,,Oregon,97266.0,1968-03-02,female,Graduate Degree,Admin & Support
f9145b94e7255239c6cde88c4830f249,Brian Spears,6128 N Albina Ave,Portland,Oregon,97217.0,1955-01-25,male,College,Others
2ce3557eeba24082865e0fe881c28d94,Kimberly Riggert,13227 NW Germantown Rd,Portland,Oregon,97231.0,1996-04-29,female,College,Others
84b3c855b778d8282c16babdc8a3037e,Michael Ellick,8036 N Interstate Ave,Portland,Oregon,97217.0,1960-11-12,male,Others,Education & Health
79650d3cff02ec018facb05454db2993,Joyce Garza,5235 NE 16th Ave,portland,Oregon,#97211.0,1965-03-01,female,Others,Admin & Support
648448f178bb96342a25dcd9fe049fcc,Helen Brayshaw,1579 N Skidmore St,Portland,Oregon,97217.0,1954-11-24,female,High School,Education & Health
ef433888df1c57122e74b013a96492ca,Andrew Downs,3435 SW Council Crest Dr,Portland,Oregon,97239.0,1990-01-12,male,Graduate Degree,Others
2ce7b4e56f184bcaf0ee43fd6762ac2e,Luke Malmquist,960 SW Naito Pkwy,Portland,Oregon,97204.0,2003-06-25,,Others,Admin & Support
aea2ed5828e1c8dbe3d995f36504fc69,Vince Farrell,1304 Brandt Rd,Vancouver,Washington,98661.0,1993-03-06,,Graduate Degree,Admin & Support
41110437190fab9d9b46b65ce3d47c74,Gavin Bosley,13351 SE  Long St,PORTLAND,Oregon,97236.0,1952-11-23,male,High School,Sales
79bebada875106d88af7462297012467,Mary Bell,1717 SW   Prospect  Dr,Portland,Oregon,97201.0,1961-04-30,female,Others,Blue  Collar
54b0533a58fa2fead43f132c8a5fc60d,Anthony Mendoza,3655 SW Tunnelwood St,Portland,Oregon ,_97221.0,1990-06-20,male,Others,Others
5c4353589df5e4f13f44a24417bee8f6,Walter Ryan,2505 NW 53rd Dr,,Oregon,97210.0,,male,Others,Others
438c2f7cf148c5a63753c2cc1f15e9fd,Mike Collison,207 N Lombard St,Portland,Oregon ,97217.0,1968-11-15,male,Others,Others
547d3649099c46d4c0f63832b9f823b0,GABRIELLE Nelson,3325 NE 7TH ave,Portland,Oregon,97212.0,2008-07-25,female,GRADUATE Degree,Others
e16ec2045318bc00b5b0d81c4c5964bb,James Wichman,11703 SE Masa Ln,Happy Valley,,97086.0,2000-04-25,male,High School,Admin & Support
be0733d02defd7a6c3512359f255516d,Bobby Steenwyk,2114 SE  Caruthers  St,PORTLAND,Oregon,97214.0,1951-12-21,MALE,College,Education & Health
7eaca3b35ad78bfd7b20045fc45cf064,Douglas Johnson,11430 SE Highland Loop,Clackamas,Oregon,97015.0,1995-09-27,,Others,Admin &  Support
d3cb178540065d28a478f5def902cd47,Christina Farling,333 SW Park Ave,Portland,Oregon,97205.0,1997-06-29,female,High School,Education & Health
13c98c255124a010429b5d6447b9ae69,Debbie Martin,5607 SE 60th Ave,PORTLAND,Oregon,97206.0,2000-03-28,female,High School,Tech
b9687dda69cfdd97450bbde39a9bf036,Thomas Chumley,6121 SE Rhone St,Portland,Oregon,97206.0,1950-07-19,male,College,OTHERS
a83bf84cffced830ed08f1efed83969f,Silvia Ehrenberg,12387 NW Germantown Rd, Portland,Oregon,97231.0,2118-04-13,female,Others,Tech
919cde7b0e4e2222ff724ce8b3cdbadc,Benjamin Langley,2236 NW Lovejoy St,Portland,Oregon,97210.0,1997-02-10,male,,Education & Health
d2abc05522a952c66ab06080f4743344,Ruth Coburn,233  NE   125th Ave,Portland,Oregon,97230.0-,1965-01-12,female,College,Sales
42ebe253996c983a633eabe426c83e2d,Ruth Hoffman,12626 SE 125th Ave,Happy Valley,Oregon,97086.0,1954-10-23,female ,COLLEGE,Sales
c1742b5b3522cfe3329f4372f4a905b7,Mary Burton,7330 SE Foster Rd, Portland,Oregon,97206.0,2007-05-04,female,Others,
53180cf0fa221158e495b9ad06d562be,Julie Morgan,6113 SW 32nd Ave,Portland, Oregon,97239.0,1979-11-17,female,High School,Admin & Support
cdcf029d4ae5c37a2415232bcb27002b,Kevin Rhoades,810 N Schmeer Rd,Portland,Oregon,97217.0,1996-02-04,male,College,Education & Health
ee2b686edf475924cd2af47918c01c33,Shelia Johnson,18319 NE Everett St,Portland,Oregon,97230.0,,female,Graduate Degree,Education & Health
aa9ac05cde3c9dc17963b8c9558acea9,Connie Grant,1260 NE Multnomah Dr,,Oregon,97024.0,1968-07-30,female,High School,Sales
aec5e6351f622dfe12a4178f6e2dd244,Brent Jones,2107 SW Market Street Dr,Portland,Oregon,97201.0,2000-07-14,male,Others,Others
631eff2c3886868854eb863153b76d37,MILDRED Prosen,2150 SE 110th Ave,Portland,Oregon,97216.0,1969-02-19,female,High School,Tech
a4d7adafe56c39ab03fc14781f6df9e9,Jo Barnard,3131 NE 81ST Ave,,OREGON,97213.0-,1982-07-11,female,College ,Others
4cf851e94064852d010b9c106ed74310,Lucy Carp,1025 N Hayden Meadows Dr,Portland,Oregon,97217.0,1963-11-27,female,Graduate Degree,Admin & Support
75c0db1699e43f94fef4e831ed81233c,Stephen Ricks,3437 SE Ankeny St,Portland,Oregon,97214.0,2001-12-07,male,Graduate Degree,Others
650ac33d3c1493ed1c6c4c1f0365d4d1,lisa CACERES,2620 N Commercial Ave,Portland,Oregon,97227.0,1991-09-26,female,College,Blue Collar
53abc8e29df808e9af1cc62ebbb9b433,Kristie Pitts,5440 NE Columbia Blvd,Portland,Oregon,97218.0,2008-07-13,female,Graduate Degree,Others
c55a067d434425ead8d750237b588c7f,Ricky Ramsey,9943 N Force Ave,Portland,Oregon ,97217.0,1975-08-21,male,,Blue Collar
9cab144ef46f86749c79506a69f76576,Deanna Gil,2738 SE Clay St,Portland,Oregon,97214.0,2119-07-20,female,Others,Tech
4f188cfe476041f478d312876d21682d,Portia Meder,3298 SW Clemell Ave,Portland,oregon,97239.0,1978-05-27,female,,Blue Collar
4e3b3b31cdec827e435a08673051b305,Lewis Schools,804 NE Lloyd Blvd,Portland,Oregon,97232.0,,male,High School,Admin & Support
57125efdd2e7e42737c802b29587d5df,Shirley Stonehouse,1050 NW Winter Ln,Portland,Oregon,97210.0,1961-02-15,female,OTHERS,Sales
345aae61002f99e031d5a9dc513ac0e3,Tami Wieczorek,10031 SW 40TH Ave,Portland,Oregon,#97219.0,,FEMALE,Graduate Degree,Admin & Support
e9e7f92fa6335e0fa49002c42b945ab1,Lora Canal,4523 SE Garrett Cir,Portland,Oregon,97222.0,1987-06-19,female,Graduate Degree,Sales
bfa8eee2d0e86a67a93142fb7c61e084, Hillary McDermott,3172 N Willamette Blvd,Portland ,Oregon, 97217.0,1812-08-31,female,Others,Sales
7bfbd0e6a5da069c0bf5a9d9f7e14c48,Fermin Kornegay,4061 NE Rocky Butte Rd,Portland,Oregon,97220.0#,,male,High School,Business & Finance
802a6364be30fed42403f0928192d1c9,Paul Davenport,6151 N   Basin  Ave ,Portland,Oregon,97217.0,2001-04-10,male,College,ADMIN & Support
dbfb90e4425e471928a42f85402f9979,Mary Foster,5345  SE   46th Ave ,Portland,Oregon,97206.0,,female,Graduate Degree,Education & Health
c3448e6f74727c930d4a216e2140cf4b,HELEN Villani,1030 NW Winter Ln,Portland,Oregon, 97210.0,1999-09-07,female,College,Admin & Support
52bfb98f414182240cfdc00400554ec2,Lyndsey Welles,1047 NW 13th Ave,Portland,Oregon,97209.0#,1960-04-16,FEMALE,High School,Sales
9f0b4db43cea4d633384ffa61895417e,Betty Mann,12222 SE Wagner St,Happy Valley,Oregon,97086.0,1986-06-19,female,Others,Blue Collar
09a49e3a35f270a8d7319235d628f041,Ella stepan,10625 SW 4th Ave,Portland,Oregon,97219.0,2009-12-05,female,High School,Sales
5459ebedcc0595ec4bc32b3074769aa0,DOROTHY Hole,10477 SE Waverly Ct,PORTLAND,Oregon,97222.0,1961-11-14,female,High School,Sales
afdb209756a1b3bc6e6ed9ae747a6835,Christopher Vlietstra,4669 SE Center St,Portland,Oregon,97206.0,2001-10-02,male,College,Business & Finance
2c9a5665e1a8d8f3484329359d0ee0be,Jose Seligman,5300 N Marine Dr,Portland,Oregon,97203.0,1952-03-06,male,High School,Business & Finance
fea16ea8e9ca25b63d8c2594b9c2c5bb,Michelle Hollingsworth,20203 SW 95th Ave,Tualatin,Oregon,97062.0,1997-03-19,female,Graduate Degree,ADMIN & Support
43ca0489c32ae4717d35f3bb5f958812,Lorri Dollar,3257 N Vancouver Ave,Portland, Oregon,97227.0,1950-01-14,female,Graduate Degree,Admin & Support
c9297ba38f06b55b39bf26ed77653b67,Willie Fairchild,2750 NW Calumet Ter,Portland,Oregon,97210.0,1974-07-31,,Others,Admin & Support
abcbf151a1dc88305fe989666d8ff52e,George Brown,2634 NE Cesar E Chavez Blvd, Portland,Oregon,97212.0,1972-03-11,male,Graduate Degree,Admin & Support
651fffb7a73f4df652ba22beb348d2fe,Mario McLaughlin,16 SW Gibbs St,Portland,Oregon,97239.0,1815-11-08,male,College,Blue Collar
5f54ea034526e63bfdd23e6d3928eaba,Hope Zuckerman,1449 Port Way,,Washington,98660.0,2006-04-03,female,,Admin &   Support
806a5d6880fbacccbf5411d4c08e0005,Corinna Bauer,25 NE 50th Ave,,oregon,97213.0,1996-10-10,female,College,Tech
8c08cc0328cdcdeca6c30f26b6c502a5,John Renteria,2210 SW Boundary St,Portland,Oregon,97239.0,1979-02-22,male ,college,Admin & Support
d6d71a284f28bf7b6bb5fb86a1d62320,Sylvia King,3519 NE Tillamook St,Portland,Oregon,97212.0,1973-08-16,female,High School,Education & Health
23d5b5ceeda841b8f5275eba50f422cc,Dana Wadlington,14018 SE Estella Ave,PORTLAND,,97267.0,1953-08-01,female ,Others,Business & Finance
f55f59c6d35a94591da33f29e1f74a2f,Michael Colvert,4717 SE Ina Ave,Portland,Oregon,97267.0,1989-10-10,male,College,Business  & Finance  
a11425abdc1e47df8cb046c9d6a7928e,MARCIA Pope,400 NW 2nd Ave,Portland,Oregon,97209.0,,female,College,Blue Collar
c4077c9ce5d339ca03d05fb99ae04da8,Shauna Ledesma,421 N Mason St,Portland,,97217.0,1977-08-24,female,College,Blue Collar
77f81f8012bd37246d8aa26f8fcd6f65,Vivian Craig,3636 NE Morris st,Portland,oregon,97212.0,2001-03-03,female,,Sales
28a8d621fd655a56f4ff9b69f19de5e8,Maria Perino,478 NE 12th Ave,Portland,Oregon,97232.0,1969-02-20,female,Graduate Degree,Others
c9b90e71e5ba344df1a7c755d4d0bd2d,Eileen Hutchison,3154 NW Cumberland Rd,,Oregon ,97210.0,2003-04-19,female,Others,Tech
f70e9bbe0317cd99bd17fb5db5c1debf,Terry Sender,1940 N Victory Blvd,Portland,Oregon,97217.0#,2007-12-15,male,Graduate Degree,Business & Finance
01294b8bf6391019301ca403d901ef73,Shelley Augusta,2244 NE 30th Ave,Portland, Oregon,97212.0,,female,,
70993a420eb5109f74e09a02a3013221,Judith Thomas,2605 NE 16th Ave,Portland,Oregon,97212.0,1990-01-08,female,High School,Tech
97daaa024af6fe5e0ca445c0def7ab30,Jeffrey MONTFORD,11755 SE 147th Ave,Happy Valley,Oregon,97086.0,1985-06-10,male,Others,Business & Finance
36b4b0cf6a20c6c1fdc8af2e202340f3,Karen Martinez,2423 SE Woodward St,Portland,Oregon,97202.0,1973-06-30,female,Graduate Degree,Education & Health
f46dc3cde7674a03537e4e1488a0b2ba,George Ryan,1940 N Victory Blvd,Portland,OREGON,97217.0,1978-07-21,male,High School,tech
ab3d7e360b3edfc929c9b33e2ca0a5e6,Jason Jenkins,680 SW 83rd Ave,Portland,Oregon,97225.0,1960-12-22,male,,Blue Collar
3c2b1252be63c1f4ee466c0e15c5d587,Dorothy Reyes,7220 SW 63rd Ave,Portland,Oregon,97219.0,1951-09-30,female,High School,Education & Health
e8846ddbab790213e926bccada473a5a,Julia Jones,5516 NE St James Rd,Vancouver,,98663.0,1957-07-29, female,High   School,Business & Finance
9792c0537b03b3f9be8ce5c1514f80f3,Ruthie Melton,2122 NW Upshur St,Portland,,97210.0,2003-01-28,female,High School,Others
fe9c2e7610216719ffe58f471c98fa2b,Mark Jackson, 3969 NE  Grand   Ave,Portland,Oregon,97212.0,1820-09-16,MALE,Graduate Degree,Education & Health
88c6894dadfbb7ecfdfbd3f1e724605b,Betty Hollister,7609 NE Vancouver Mall Dr,Vancouver,Washington,98662.0,1965-02-03, female,High School,Education & Health
41f6edecf6ee212e7fc14a3953c6581a,Cindy Bejan,3705 SE Raymond St,Portland,Oregon,97202.0,1991-10-15,female,Others,Education & Health
5cd33ee400f90bf7d83ac5434d2f1850,Christine Shapiro,61 NE Columbia Blvd,Portland,Oregon,97211.0_,1998-12-20,female,High School,Tech
763d40e1589ae94d307847e808c63088,Bessie Medina,6191 SW Capitol Hwy,Portland,Oregon,97239.0,1962-04-08,female,Others,Tech
abb9421a20c0a1d0529bd5248cde897c,Socorro Harner,5900 SW Scholls Ferry Rd,Portland,Oregon,97225.0,1985-01-19,female, Graduate  Degree,Business & Finance
4a57145509eebcbed83459734e8580a0,Jennifer Hamilton,745 SW Gaines St,Portland,Oregon,97239.0,1976-10-11,female,High School,Education & Health
65d2b603f54843b7760bcfd670f1f354,Lydia Nguyen,1620 SE Ladd Ave,Portland,Oregon,97214.0,1990-02-05,female,High School,OTHERS
b071c9c68228a2b1d00e6f53677e16da,Rachelle Miller,73   NE Cook St,Portland,Oregon,97212.0,,female,,Tech
adfff1896af0d54821ad7fd30010df3a,Nickie Lenhart,501 N Farragut St,Portland,Oregon,97217.0,1987-05-24,female,High School,Sales
3ecace253d69f07f55ee066b1b042aee,Rodney Charland,8904 NE Airport Way,PORTLAND, Oregon,97220.0,1959-07-24,male, College,Blue Collar
2bbf09fea984263cf80e05bfd468ff8a,SHARON bowden,6165 W Burnside Rd,Portland,OREGON,97210.0,1812-02-02, female,Others,Admin & Support
20117ba892411ea39300aeb38c3ad0b5,Sue Wingert,4727 NE 28th Ave,Portland,OREGON,97211.0,2004-12-28,female,Others,Blue Collar
6c3281479cf0e8a55f437e7f9483148e,Sarah Matthew,977 NE 82nd Ave,Portland,Oregon,97220.0,1977-10-14,female,College,Others
6c6e1624c2cde09d7ad23b0a8c3b2b9b,James VIOLA,5600 SE Kellogg Creek Dr,Portland,Oregon,97222.0,1959-07-11,male,,Admin & Support
49357e437ba58b1364bbf7811facf602,Minnie Bigelow,4010 SW 6th Ave Dr,PORTLAND,Oregon,_97239.0,2006-03-25,female,College,Admin & Support
ddf5c0f511ccc43c612e2480f10f1e0f,Jeffrey Fischer,2215 SE 104th Dr,Portland,Oregon,97216.0,2115-09-05,male,Graduate Degree,Others
8a3f7b32574d67b653f9ec521aa25e67,Mary Waggoner,11340 SW Leveton Dr,Tualatin,Oregon,97062.0,2006-08-19,female,Graduate Degree,SALES
993b051176093105aa2ab19c5261c12e,William Price,1434 SW Park Ave,,Oregon,97201.0,1992-07-18,MALE,College,Education & Health
0112b75b2925955dff7e8aa6f92e459a,Gonzalo Cox,11400 SE Grant St,Portland,Oregon,97216.0,1971-08-22,,Graduate Degree,Business & Finance
5e1f3c4215992f0b20a2e0c76294c63d,Edith Johna,60 NE 44th Ave,Portland,Oregon ,97213.0,1958-12-01,,Others,Business & Finance
d65b6f57ad6f92e1479920719741619d,Magen  Harris,4934 NE 37th Ave,Portland,Oregon,97211.0,1974-01-04,female,College,Others 
06b6869d52637ab1660836ee4992e762,Joline Carraro,2643 SW Buena Vista Dr,Portland,Oregon ,97201.0,1992-01-26,,Graduate Degree,Sales
25d6b0b6f3b4e4b31cb57afe55d43078,Kenneth Wright,6800 SE Harmony Rd,Portland,Oregon,97222.0,2111-01-30,male,,Sales
4f464f17bef63c4959f6db1528861da4,Pam Eckenrode,8200 SW Scholls Ferry Rd,Beaverton,Oregon,97008.0,1979-07-31,female,College,Others
a3b33078b567a95945b6600224885f23,Ina Gibler,5545 NE Clackamas St,Portland,Oregon,97213.0,1960-04-21,female,Others,Admin & Support
90524970074efa51cd94d6c510c02670,Edwardo Muma,9029 N Bayard Ave,Portland,Oregon,97217.0,1968-06-08,male,Others,Blue Collar
615832228bf70f4f9d5475aa75153ebe,Wendy Gonzalez,7305 NE 82nd Ave,Portland,Oregon,97220.0,1973-11-19,,Others,Blue Collar
5dcaa0c0f38f0c543d63faccf7575521,Matthew Watson,5300 N Marine Dr,PORTLAND,Oregon,-97203.0,2009-09-10,male,Others,Blue Collar
6fe68181fdda42fb8d5663ef12624466,Tennie McDaniel,2941 NE 77th Pl,Portland,Oregon,97213.0,1814-04-29,female,High School,Others
246fd178ac9a7dd188e08a58251f969f,Shirley Shelley,7036 N Villard Ave,Portland,Oregon,97217.0,1960-11-25,female,COLLEGE,Tech
930bbca06d4a32dd5584a06b81eb3592,Shawn Vanhook,5311 NE 48th Ave,Vancouver,Washington,98661.0,1990-06-12,male,College,Sales
69cdf5e06cd7544255ee0dac76b45621,Laurie Higgin,3505 SW Dakota St,Portland,Oregon,97221.0,1979-12-15,female,College,Education & Health
3f87dd14f68491188f903e287bec4d12,Cheryl Tate,4633 NE 28th Ave,,Oregon,97211.0,2007-08-13,female,High School,Others
7dc411c27b0960557b28e517ba57b351,Ellen Osborne,5308 NE Roselawn St,Portland,Oregon,97218.0,2004-09-11,,College,Education & Health
1edbd9d22aeb12e8c12893033fce8a01,John Homolka,6868 NE Columbia Blvd,PORTLAND, Oregon,97218.0,1968-10-11,male,Graduate Degree,Admin & Support
a14ef9997f93dbd94ebe5dd33fe55193,Judy Swartzell,3711 SE McLoughlin Blvd,Portland,Oregon,97202.0,1978-10-02,female,College,Blue Collar
6971d05513c3fea477f8ff1c93c8f7a3,Melvin Jimenez,74 NE Cook St,Portland,Oregon,97212.0,1955-04-20,male,College,
3ec5faacf1de72e8364f534d454ff966,Homer Newman,5719 SW Dolph Dr,Portland,Oregon,97219.0,1997-07-20,male,Graduate Degree,Tech
300121dca6db85b29e6f130e912cae2b,Kristy Garcia,13806 NE Fremont Ct,Portland,Oregon,97230.0,1962-02-15,female,High School,Blue Collar
3db968ed889159f4abb1b112a8221b4c,Ruth Dickes,4412 S Barbur Blvd,PORTLAND,Oregon,97239.0,1978-01-02,,High School,Business & Finance
e2e9dafbedaa66679e9c77622a728422,Song Merrill,3603 SE Johnson Creek Blvd,Portland,Oregon,97222.0,,female,High School,Admin & Support
da21e8275a993683ef26013292edd911,William Stewart,4915 NE Multnomah St,Portland,Oregon,97213.0,1969-07-09,male,Graduate Degree,Tech
68469ecccd1c97cc7f56589d221ba245,Abraham Massey,1537 SE Center St,Portland,Oregon,97202.0,2007-05-21,male,,Education & Health
64d661ddf2eb4c0945eceb098f7b00e5,Thomas Arevalo,8713 NE Alderwood Rd,Portland,Oregon,97220.0,1810-08-22,male,High School,Tech
0f35df21329539c9e6ab2bd1376a0ba7,Christy Vansteenburgh,6516 N Lombard St,,Oregon,97203.0,1993-11-04,female,Others,Sales
cb153ed6e716b1e6ecb91336c63262e5,Pedro Gardner,4727 N Williams Ave,Portland,Oregon, 97217.0,2000-02-10,male,Graduate Degree,Admin & Support
c3f80afbc4dd7432eb6e21be92b21558,Art Nicholas,1201 SE Gideon St,Portland,,97202.0,1994-08-24,male,Graduate Degree,Admin & Support
23c1e2cd110420c7b5ada8b75ee880a9,Margarito Hernandez,1441 N Marine Dr,Portland,Oregon,_97217.0,1970-01-12,male,,Education   &  Health
64b56cf67badf273c9dddd7b8fe6df6b,David Lopez,5846 NE Prescott St,PORTLAND,Oregon,97218.0,1978-08-13,male,Graduate  Degree,BLUE Collar
056ebb14cf0719b58ac8a9130fdbf851,Kaylene Dunn,5111 NE Cully Blvd,Portland,Oregon,97218.0,1997-02-16,, Others,Education  &  Health 
b1b030a889592828a23c67c324513b71,Kasie Rodriguez,1213 NE 37th Ave,Portland,Oregon,97232.0,1979-12-26,,High School,Blue Collar
323ebb81950c46b2685771d45d860a81,Daniel Garcia,3121 S Moody Ave,Portland, Oregon,97239.0,2004-08-12,male,High School,Business & Finance
d75337236b7e814dd6761974c08c5d8d,Frank Parker,10231 SW 40th Ave,Portland,Oregon,97219.0,1986-03-31,,Graduate Degree,Tech
02fd20ae04111af684e926c3c29aaf98,Phuong Estle,1608 NE 92nd Ave,Portland,Oregon,97220.0,1966-02-21,female, College,Admin & Support
0a40c27cad3e73df780b24491b3e6a94,Patricia Colvin,11314 SE Home Ave,Portland,Oregon,97222.0,1984-02-04,female,Others,Business & Finance
25c2337469aca5885f3bc4452e95a0e2,Brenda Price,1813 NE 2nd Ave,Portland,Oregon,97212.0,1975-10-19,female,Others,Blue Collar
eccd63fd4d03021bd409771f6d07f96e,Renee Decker,3676 SE Rural St,Portland,Oregon,97202.0,1977-08-13,female,High School,Business & Finance
12b83b88aeb834f54275c9d0baa19109,Linda Kitko,10813 N Vancouver Way,Portland,Oregon,97217.0 ,1966-04-25,female,High School,Tech
3187af8024f675d241599b24ecc52ed7,Linda Carter,13882 N Lombard St,Portland,,97203.0,1962-01-30,female,High School,Blue Collar
b12d7c3693332fe1c1770dc100ca1940,Evelyn Martin,3726 N Borthwick Ave,Portland,Oregon,97227.0,1968-01-28,female,Graduate Degree,Business & Finance
b2ed0be516d277b69b187fec851438a3,Major Ahmad,14251 SE Rust Way,Damascus,Oregon,97089.0,1973-10-05,male,Graduate DEGREE,Sales
db412916b391b2705b68882b09c7512e,Jose Jenkins,6816 SE Belmont St,Portland,,97215.0,1973-01-28,male,Graduate   Degree,Blue Collar
875f394594024890cf15ec2aa3f84691,Allen Tedder,6100 SW Madison Ct,,Oregon,#97221.0,1953-08-01,male,College,Blue Collar
73639918637c4682bff4a70d7fc22619,Lawrence Overstreet,2379 NE 178th Ave,Portland,Oregon,_97230.0,1986-07-28,MALE,College,Admin & Support
beabf908acbc853125ddd6b040dd25a7,Arlene Hill,11543 NE Knott St,Portland,Oregon ,97220.0,,female,High School,Admin & Support
1c50253ba24f6e70c7dfaf37349933ec,Theresa Choromanski,4638 N Willamette Blvd,Portland,Oregon,97203.0,1986-04-13,female,Others,Tech
f5ff81628f06e7f799ab2f21dbcf4510,Belle Porter,917 NE Minnehaha St, Vancouver,Washington,98665.0,1966-06-23,FEMALE,Others,Blue Collar
04c4ba62e4d13d2c6ccc13c4cb1ed2af,Tamra Brumit,4859 N Lagoon Ave,Portland,Oregon,97217.0,1965-04-24,female,Others,BUSINESS & Finance
31e5ab619cd237a21dc7cacadc59bbfb,Terry Marks,3015 SE Berkeley Pl,Portland,Oregon,97202.0,2002-02-01,male,Graduate Degree,Business & Finance
e425ab0b2c59a923f688066aae27e9cb,Molly Warner,14601 NW Cedar St,Portland,Oregon,97231.0,1951-11-24, female,Others,Business & Finance
75e0f37f98b4838d90515bf86b5a61b4,James Diller,9333 SE McBrod Ave,Portland,Oregon ,97222.0,1801-07-20,male,College,Business & Finance
1abb89baf291ec6034ed2cba1c6731ba,Christine Courson,4506 NE Evergreen Rd,Hillsboro,,97124.0,1989-10-21,female,HIGH School,Sales
6c09fbd2d46415b6626a9fb3ce74ba21,Paul Grubb,3837 N Melrose Dr,Portland,Oregon,97227.0,1968-06-22,male,High School,Others
80e19da846928a347321219065483f4c,Danial Samples,19493 NE Davis St,Portland,Oregon,97230.0,2108-04-29,male,High School,Blue Collar
9bd740bd44dff335cc4739b5ff706521,Alexander Brooks,3236 NE Everett St,Portland,Oregon,97232.0,1970-09-05,male,Others,Education & Health
6a1842e7ede2dc27cab10aef7abd9ae7,Darlene Gridley,4217 SW Agate Ln,Portland,Oregon,97239.0,1993-08-20,,College,Education & Health
e9231c9d614e6fd57d87d16a87230101,Adrienne Garcia,2155 NW Flanders St,Portland,oregon,97210.0,1997-02-10,female,Others,Tech
99ed00ec2d5fe579ced235871df14138,Cathi Marsh,2931 NE 89th Ave,Portland,Oregon,97220.0,1951-04-13,female,Graduate Degree,Education & Health
cc733df09e26fd35693ee877062fe4bd,Christa Hargis,168 NW 93rd Pl,Portland,Oregon,97229.0,2009-01-08,female,Graduate Degree,Tech
c33708789456a5133aa65d0ba90e3a7c,Steven Epple,23 N Wygant St,Portland,Oregon,97217.0,1970-08-19,male,High School,Admin & Support
61aee1aca2671c027762ff7250860471,Tony Haywood,4932 NE 78th Pl,Portland,Oregon,97218.0,2007-10-18,male,College,Business & Finance
8a3877ddfe759103a3f731a4ce61611c,William Stephens,8728 NE Russell Pl,Portland,,97220.0,1958-04-03,male,GRADUATE Degree,Business & Finance
4362eaba198aa7436a76b383e7bdaac7,Sean   Gardiner,223 NE 28th Ave,Portland,Oregon,97232.0,1990-04-25,male,Others,OTHERS
2e0fdc77755684eb365cc4970c837311,Linda New,3075 SW Raleighview Dr,Portland ,Oregon,97225.0,1992-08-02,female,Graduate Degree,Education &  Health
3631093a730759f75e37ef297d38bf46,Dianne Lowe,9049 N Bayard Ave,Portland,Oregon,97217.0,1975-05-31,female,High School,Blue Collar
5a3e3cdb7efcee573507db3e8f99738b,Kellie Foster,7565 SE Monroe St,,Oregon,97222.0,1964-06-11,female,High School,Tech
6328fb8eb2dd5cc18536b0265e511868,Heather Bayer,4744 N Michigan Ave,PORTLAND,Oregon,97217.0,1957-03-20,female,Graduate DEGREE,Admin & Support
fb0a668b335686b3489f1fd09e39997a,Joan Laberdee,59 Touchstone,Lake Oswego,Oregon,97035.0,1966-04-05,female,College,
994663b252fc3a7208a2e1b7437f7e46,Virginia Chambers,5 SW mitchell st,,Oregon,#97239.0,2115-01-17,female,Graduate Degree,Admin & Support
700cdc62f70db919daefa4494a443b14,Brian Killough ,4248 NE 148th Ave,Portland,Oregon,97230.0,2004-04-17,male,Others,Tech
9fad6a24cd21189a65abb934f34b1d99,Steven Bartholomew,1391 SE 44th Ave,Portland,Oregon,97215.0,1958-08-13,male,OTHERS,Blue Collar
91aa0e6ebaae25566f92912dfd1ea401,Karina Arendt, 6610 N  Oswego   Ave,Portland,Oregon,97203.0,1968-10-20,female,College,Admin & Support
